,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,un
Iowa-Buena Vista,-0.24714454392243634,-0.2449999120501295,-0.24915292716762522,0.6907270757017657,-0.5027966027707799,-0.41784246935581904,-0.23766023534502304,2.4199509465772193,1.112204420084293,-0.2763951726650799,0.16003023505220026,-0.35877346190114273,0.08531293606060801,0.15669150554130867,-0.5883733733717498,-0.5883286521673653,-0.8151882309317411,-0.39788672604349024,-1.067711781765348,-0.8809263700593288,2.4002814867329776,-1.1077662115417628,2.414918079838443,-0.285048104459087,0.44640798400945947,-0.12732941311416865,0.2731761390845956,-1.6748990343174823,-0.23295958199755495,0.9387793524517475,-1.1615411614164506,0.09406344431267964,-0.4133587530979343,-1.072998280021829,-0.1911535666257546
Iowa-Butler,-0.2645005287308098,-0.2647053900846123,-0.26424177309678737,-0.5151949148898295,0.9494918495427543,-0.5789418205966083,-0.22387091415989635,-0.2769311723562318,-0.11258977713575608,-0.2856058954382138,0.4827155838365411,-0.6835296496547172,0.40562236865572027,-0.07670570027925319,-1.0212430283113818,-0.9474649389106503,-0.4853827517731759,-0.39788672604349024,-0.036199049306774964,-0.35912072717588317,1.0751816402836407,0.19826532104286357,-0.30224395351775774,-0.21965752302081817,0.10025015264336322,-0.4266000045211925,0.14732183885890637,0.11094411940054409,-0.2550472534882105,0.3028061821065377,-0.8850155485202973,0.7838303006338972,0.6853825255675339,-0.9997467596438042,-0.22257474000154337
Iowa-Calhoun,-0.2803248267369283,-0.27979568813239897,-0.2807694087355762,-0.48400727720211584,0.8535448647052235,-0.5088986244049607,-0.18250295060451638,-0.35289968274872335,-0.11258977713575608,-0.30262305926999633,-0.0936244664892,0.023323304749531558,0.40981363450749325,-0.09004268346899959,-0.3238419175753078,-0.20353977351384586,0.28416336626347677,0.23481587478059315,-0.4112945883826205,0.30499554558486613,-0.4417089734149422,0.2635668976720949,-0.8181607952942516,-0.1869622323016838,-0.1393975767639343,0.41135765141847436,0.24171256402817343,-0.424808826714864,-0.2737877007148557,-0.2314112809834371,-0.37805192487734973,1.0903933478877716,0.026137758368252956,-0.9997467596438042,-0.23601391656588674
Iowa-Carroll,-0.2467624052928349,-0.24787243071404827,-0.2456358856552044,-0.4632155187436401,0.8840734507898924,-0.501894304785796,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,-0.26517067090554886,0.3431822553466017,0.348079492503106,0.5026662933775409,-0.40060386345880844,-0.8889773004131609,-1.1013804903720579,-0.24980740951705768,-0.39788672604349024,0.3388964897690695,-0.1219363440470442,0.43006724135435836,0.23744626702040197,-1.0933164442417151,-0.1869622323016838,0.07362262715366348,-0.36674588623978777,0.6822026148180852,-1.639182171243122,-0.2329796252566209,0.926059889044844,-1.4073417062130313,0.5283610945890017,-0.19361049736484062,-1.1706669738591953,-0.20990990779750146
Iowa-Cass,-0.26881055130729814,-0.26960782193770033,-0.2679801668722277,-0.45281963951440224,0.8927959039569409,-0.5789418205966083,-0.21008159297476972,-0.3149154275524776,0.023498466999804964,-0.28979923666896823,-0.1843482464235249,-0.2461774160668376,0.30406477301660567,0.2109920799567047,-0.43205933131021584,-0.1265819977831421,-0.4068576376878032,-0.0677810212657069,0.057574835462185316,-0.21681009729857945,0.6044224843082184,-0.29802666133929406,0.07609506378500425,0.1726859656087946,-0.05951500029483508,0.3515035331370698,0.3990304393102848,-0.7462605943841083,-0.25977078154141486,0.4554397429893884,-0.9618282187692287,0.681642618215939,0.24588601410134667,-1.1950841473185367,-0.22701431433393848
Iowa-Cedar,-0.2538225730889139,-0.2545941243876182,-0.2530204430964936,-0.48400727720211584,0.9058795837075131,-0.5789418205966083,-0.23766023534502304,-0.238946917159986,-0.11258977713575608,-0.2726162895792256,1.000794077791136,-0.16485804963095058,0.6282430663979699,-0.4996785957254959,-1.1775570703729157,-1.3237029535940916,0.45691861725129707,-1.1406245617935007,0.6514761056656068,-0.572586671991838,0.2731475226958845,0.3288684743013262,-0.7837663391758187,-0.285048104459087,-0.21928015323303338,-0.2470376496769782,0.5878118896488184,0.3252452978467078,-0.23938678707136338,-0.0787777201005882,-0.19370151627991405,0.400626491566554,0.6853825255675339,-1.24391849423722,-0.21616488946349227
Iowa-Cerro Gordo,-0.1751834547710969,-0.1762637321099575,-0.17410221265607145,-0.3540587868366422,0.7183468406159758,-0.5229072636432902,-0.21008159297476972,-0.04902564117875701,-0.11258977713575608,-0.17496507466257552,-0.0005764223379410772,-0.7585936802109206,0.6912732567073252,0.01760582370538201,-0.4921801167184981,-0.5797777881972873,-0.12416722698046118,-0.177816256191635,0.8077659136138753,-1.2604213830654711,0.7264711543759205,0.3027478436496333,-0.5430051463467885,0.04190480273225703,0.20676025460216194,-0.3068917679583829,-0.35609536204384995,-1.2641551089623364,-0.15361500044189086,1.053254523113886,-1.023278354968374,-0.4168749677771115,-0.19361049736484062,-0.9020780658064379,-0.17246605606381235
Iowa-Cherokee,-0.27425132835334487,-0.2743315192961446,-0.2741103948230731,-0.4112361225974506,0.8230162786205545,-0.5719375009774434,-0.18250295060451638,-0.42886819314121494,-0.11258977713575608,-0.29563578254479733,0.19133032650691184,0.8073254016698782,0.6371092056997973,0.2605294460900484,-0.75671157251494,-0.733693339658695,-0.5010877745902501,-0.9205540919416455,0.5264442593069911,0.30499554558486613,0.6218580086036047,0.19826532104286357,-0.06148276068872756,-0.285048104459087,-0.1393975767639343,-0.5463082410840021,0.2731761390845956,-1.1570045197392547,-0.2644074554720001,0.12473369440988002,-0.5163147313254264,0.6050018564024706,0.026137758368252956,-1.072998280021829,-0.23166038049574733
Iowa-Chickasaw,-0.27302660536831075,-0.2728761098397591,-0.2731081609655126,-0.45281963951440224,0.9058795837075131,-0.5789418205966083,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,-0.2960356127551716,0.07054606270024018,-0.18518789123992233,0.48348319197904144,0.2833928458438994,-1.0452913424746946,-1.0842787624319017,-0.4853827517731759,-1.1406245617935007,-0.286262742024005,0.06781116245602717,1.3715855533052033,-0.010699724170677752,-0.7837663391758187,-0.2523528137399526,0.1801327291124623,0.11208706001145056,0.7136661898745076,-0.2819413744174217,-0.26353891424580983,0.2900867186996342,-0.7774778101717933,0.5539080151934912,1.1248790370337212,-1.0485811065624875,-0.2275907706910518
Iowa-Clarke,-0.2823106946973161,-0.2822149871848994,-0.2823373205986309,0.020192865415921857,0.5438977772750108,-0.5999547794541025,-0.23766023534502304,-0.2769311723562318,-0.11258977713575608,-0.30871315601094085,-0.2171203718822947,0.2042067672703828,-0.22500193950335326,-0.23198629027415762,-0.1314554042688049,0.1812491051396736,-0.6267279571268466,0.09727183112318377,-0.7863901274584649,-0.1219363440470442,1.1623592617605707,-0.6375948598112979,2.208551343127845,-0.023485778706011786,0.07362262715366348,-0.7857247142096212,-0.13585033664889395,0.0573688247890038,-0.2745226202139398,1.0278155963000772,-0.9925532868688015,-0.442421888381601,0.4656342698344403,-0.7555750250503886,-0.23072256343716
Iowa-Clay,-0.259579710803729,-0.2602114942192816,-0.2589108727624012,-0.4164340622120695,0.8360999583711267,-0.5649331813582787,-0.22387091415989635,-0.3908839379449692,0.43176319940648805,-0.279545054566321,0.3300114247839755,0.8636234245870308,0.5087919896224399,0.038563940146412054,-0.7206391012699706,-0.34890446100517536,-0.4068576376878032,-1.1406245617935007,0.8390238752035284,0.18640335402044667,0.5695514357174466,-0.36332823796852537,0.31685625661403444,-0.21965752302081817,0.07362262715366348,0.5310658879812841,0.4934211644795516,-1.2820135404995163,-0.24779827479269895,0.8751820354172265,-1.1769036954662369,0.170704206126148,0.026137758368252956,-1.0485811065624875,-0.21975268499955578
Iowa-Clayton,-0.2556048425991042,-0.2553409792402371,-0.2557996437321828,-0.47880933758749683,0.9146020368745614,-0.5439202225007845,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,-0.2742741221588262,0.14546484595941367,-0.6944764874441635,0.3453326214032935,-0.19007005739209754,-0.7687357295965964,-0.7507950675988514,-0.4853827517731759,-0.34286910858052566,-0.036199049306774964,-0.003344152482624704,0.7962132515574648,-0.128242562103293,-0.37103286575462396,-0.2523528137399526,0.36652540754036034,-0.4864541228025973,0.7136661898745076,-0.26408294288024114,-0.2445111803058863,0.1374531578167835,-0.9925532868688015,1.3458625539326672,0.24588601410134667,-0.9509124127251211,-0.21813516566914823
Iowa-Clinton,-0.15988538045164263,-0.16027976158895169,-0.15946836860089383,-0.4216320018266885,0.7096243874489274,-0.41784246935581904,-0.18250295060451638,-0.20096266196374024,-0.11258977713575608,-0.16211199619249564,0.3384562514388358,0.06137659801760689,0.5276526859554183,-0.4253725465254803,-0.43205933131021584,-0.35745532497525373,-0.5010877745902501,-0.34286910858052566,0.6202181440759525,-0.6437419869304898,0.9182619216251668,0.6161954114699444,-0.749371883057386,-0.023485778706011786,-0.21928015323303338,-0.2470376496769782,-0.3875589371002722,-0.6748268682353874,-0.14718111428172712,1.3966800351002997,-1.2383538316653822,-0.7489849356354756,0.026137758368252956,-0.8044093719690718,-0.15312465470872663
Iowa-Crawford,-0.25734012785155663,-0.2566687212004484,-0.25792708492675903,0.8310714452964773,-0.27601282042752545,-0.5369159028816197,-0.11355634467888309,-0.35289968274872335,0.159586711135366,-0.2862934083609305,0.15143045744954436,0.6061120975400552,-0.10281041967089474,0.2062288716746524,0.27736593650751457,0.5745888477632711,-0.8308932537488158,-0.5079219609694173,-1.2240015897136167,0.32871398389775,1.685424990622151,-0.3372076073168343,0.28246180049560166,-0.21965752302081817,-0.08614252578453482,1.4288776622023558,0.14732183885890637,-1.3355888351110572,-0.24988277373555573,0.4554397429893884,-0.7313902080224343,0.11961036491716909,1.5643755484999085,-0.8044093719690718,-0.20169325375208025
Iowa-Dallas,-0.07679528678412362,-0.07781932581005666,-0.07579106450555258,-0.2500999945442633,0.5090079646068172,-0.529911583262455,-0.22387091415989635,0.8246122283348962,0.023498466999804964,-0.09364351065499123,2.3390279384278516,-0.3650287977808263,2.206415862123259,-0.15482231610491062,-1.321846955352793,-1.5032710969657337,2.592801720373436,-1.8283447800805477,1.1203455295104126,-1.6399163960716137,-1.1391299452303827,0.9818842405936393,-1.2652887248338798,-0.2523528137399526,-0.4855554081300305,-0.4864541228025973,-0.10438676159247177,-0.424808826714864,-0.03477851743998809,1.2058880839967367,-0.9618282187692287,-0.8000787768444547,-0.19361049736484062,-1.3415871880745862,-0.045705884282460904
Iowa-Davis,-0.2839958634081815,-0.2847108867351044,-0.2832411756726272,-0.5099969752752106,0.9538530761262782,-0.5929504598349378,-0.23766023534502304,-0.35289968274872335,-0.11258977713575608,-0.3107805707572663,0.2137207384633763,0.028014806659294268,-0.01850149503715358,0.8883202976645393,0.21724515109923231,0.53183452791288,-0.4225626605048774,-1.71830954515462,0.30763852817941534,0.5896168053394728,0.9531329702159387,-1.564877247946382,1.6238455891144856,-0.285048104459087,0.5262905604785585,2.506251791267642,0.6192754647052405,-0.103357059045619,-0.27908580219461665,0.022977987154646815,-0.9618282187692287,1.422503315746136,1.1248790370337212,-0.9509124127251211,-0.2317033996268752
Iowa-Decatur,-0.2855400793458332,-0.2858598942006719,-0.28516571062610224,-0.4320278810559263,0.7706815596182648,-0.48788566554746654,-0.16871362941938972,-0.20096266196374024,0.159586711135366,-0.30997115838016714,-0.5864459559531118,-0.08666635113490537,-0.7236013733315778,-0.4606202878126672,0.3735591931607662,0.18979996910975164,0.28416336626347677,1.2526417978454225,-1.4115493592515393,-0.21681009729857945,-0.14530506039337984,-1.342851887406995,0.5576174494430652,-0.285048104459087,1.5913915800665472,0.830336479388308,0.6822026148180852,-0.6033931420866666,-0.28016145709782164,0.0865753041891678,-0.47022712917606746,0.4517203327755329,1.344627292766815,-0.14514568856684967,-0.2373733211095271
Iowa-Delaware,-0.25654139547001265,-0.25639423608367395,-0.2566235660445331,-0.5151949148898295,0.9582143027098027,-0.5929504598349378,-0.23766023534502304,-0.35289968274872335,-0.11258977713575608,-0.276941282220713,0.9409055364681359,-0.2190709605882086,0.5773030660456521,0.008079407141277443,-0.9010014574948173,-0.85340543523979,-0.35974256923657943,-1.1131157530620184,-0.44255254997227356,-0.2879654122372313,1.563376320554449,0.4333509969080959,-1.6780221982550745,-0.285048104459087,-0.19265262774333364,-0.6660164776468117,1.311474115946531,-0.22836607980588075,-0.24153141579141796,0.5190370600239094,-1.2537163657151684,0.9371118242608344,0.9051307813006274,-1.0974154534811706,-0.2160014167652064
Iowa-Des Moines,-0.18543541980950265,-0.18694311816492665,-0.18394009101249337,-0.4216320018266885,0.5657039101926313,-0.22872583963837087,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,-0.1916945557820156,-0.13220725249030485,-0.746604286441527,0.10191679693493945,-0.4501412295921522,-0.2757452892486822,-0.1607854536634548,-0.45397270613902635,0.26232468351207544,0.37015445135872255,-0.8097710551206769,0.7264711543759205,0.4333509969080959,-0.26784949739932495,-0.21965752302081817,-0.006259949315435726,0.05223294173004573,-0.6078039624952281,-1.2820135404995163,-0.17902317185113562,0.9514988158586528,-0.8235654123211523,-0.49351572959058015,-0.4133587530979343,-0.43815177007894845,-0.171106651520172
Iowa-Dickinson,-0.2582328287485764,-0.2579326294125727,-0.25846201956238946,-0.4892052168167348,0.9276857166251338,-0.585946140215773,-0.22387091415989635,-0.3908839379449692,0.159586711135366,-0.2745813087838698,0.8627327833052547,-0.2524327519465212,1.6501059215667755,0.29768247069005627,-1.3098227982711366,-1.546025416816125,0.519738708519595,-0.8380276657471997,-0.12997293407573635,-0.382839165488767,0.3080185712866564,0.08072248311024646,-0.5773996024652214,-0.1542669415825494,-0.19265262774333364,0.17194117829285527,0.6192754647052405,-1.299871972036697,-0.2451592456823514,0.6462316940929513,-1.2229912976155959,0.7582833800294078,-0.19361049736484062,-1.0485811065624875,-0.22481173482019207
Iowa-Dubuque,-0.010973473977200679,-0.009549132230920384,-0.012342897780603913,-0.458017579129021,0.7270692937830235,-0.47387702630913703,-0.22387091415989635,0.026942869213734563,0.295674955270927,0.01307702366770917,0.6566480227371042,-0.8503386064462802,0.5020214832464989,-0.7206914600127219,-0.6364700016983755,-0.7165916117185385,0.4255085716171486,-0.20532506492311628,0.8702818367931826,-1.1418291915010517,-0.0058208660302919366,0.3811097356047101,-0.8869497075311175,0.009209512013122605,0.12687767813306283,-0.4266000045211925,-0.07292318653604933,-1.1391460882020747,0.030121555415495327,1.3330827180657787,-1.1615411614164506,-0.6978910944264964,-0.19361049736484062,-0.9264952392657796,-0.05321702457738521
Iowa-Emmet,-0.2803154298853808,-0.28093192884834906,-0.27965649874650594,-0.10455768533493284,0.5700651367761552,-0.5088986244049607,-0.18250295060451638,-0.3908839379449692,-0.11258977713575608,-0.3045051868456605,0.12904004549307987,0.47318621009677836,0.600516230763164,0.8883202976645393,-0.4681318025551853,-0.5455743323169743,-0.5010877745902501,-0.5629395784323808,-0.47381051156192777,-0.09821790573415996,1.2495368832375007,0.05460185245855356,-0.5086106902283551,-0.1869622323016838,0.44640798400945947,-0.4266000045211925,0.17878541391532882,-1.2820135404995163,-0.2715094502676949,0.7607068647550899,-0.9618282187692287,0.09406344431267964,-0.19361049736484062,-0.853243718887755,-0.23266702816413926
